,MMSI,start_time,end_time,VESSEL TYPE,ud_group,len_of_recording,instance_id,min_SOG,max_SOG,mean_SOG,length(in m),min_distance(in kms),max_distance(in kms),mean_distance(in kms),min_COG,max_COG,mean_COG,min_heading,max_heading,mean_heading,SHIPNAME,spectrogram,audio,mseed,psd,psd_pickle
1738,367800100,2018-06-26 18:36:28,2018-06-26 18:46:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626183628_20180626184628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626183628_20180626184628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626183628_20180626184628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626183628_20180626184628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626183628_20180626184628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626183628_20180626184628.pkl
1739,367800100,2018-06-26 18:46:28,2018-06-26 18:56:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626184628_20180626185628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626184628_20180626185628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626184628_20180626185628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626184628_20180626185628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626184628_20180626185628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626184628_20180626185628.pkl
1740,367800100,2018-06-26 18:56:28,2018-06-26 19:06:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626185628_20180626190628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626185628_20180626190628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626185628_20180626190628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626185628_20180626190628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626185628_20180626190628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626185628_20180626190628.pkl
1741,367800100,2018-06-26 19:06:28,2018-06-26 19:16:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626190628_20180626191628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626190628_20180626191628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626190628_20180626191628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626190628_20180626191628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626190628_20180626191628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626190628_20180626191628.pkl
1742,367800100,2018-06-26 19:16:28,2018-06-26 19:26:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626191628_20180626192628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626191628_20180626192628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626191628_20180626192628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626191628_20180626192628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626191628_20180626192628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626191628_20180626192628.pkl
1743,367800100,2018-06-26 19:26:28,2018-06-26 19:36:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626192628_20180626193628,0.6,0.6,0.6,83.0,1.22,1.22,1.22,149.1,159.2,154.14999999999998,346.0,349.0,347.5,ROGER REVELLE,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626192628_20180626193628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626192628_20180626193628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626192628_20180626193628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626192628_20180626193628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626192628_20180626193628.pkl
1744,367800100,2018-06-26 19:36:28,2018-06-26 19:46:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626193628_20180626194628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626193628_20180626194628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626193628_20180626194628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626193628_20180626194628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626193628_20180626194628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626193628_20180626194628.pkl
1745,367800100,2018-06-26 19:46:28,2018-06-26 19:56:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626194628_20180626195628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626194628_20180626195628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626194628_20180626195628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626194628_20180626195628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626194628_20180626195628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626194628_20180626195628.pkl
1746,367800100,2018-06-26 19:56:28,2018-06-26 20:06:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626195628_20180626200628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626195628_20180626200628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626195628_20180626200628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626195628_20180626200628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626195628_20180626200628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626195628_20180626200628.pkl
1747,367800100,2018-06-26 20:06:28,2018-06-26 20:16:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626200628_20180626201628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626200628_20180626201628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626200628_20180626201628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626200628_20180626201628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626200628_20180626201628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626200628_20180626201628.pkl
1748,367800100,2018-06-26 20:16:28,2018-06-26 20:26:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626201628_20180626202628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626201628_20180626202628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626201628_20180626202628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626201628_20180626202628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626201628_20180626202628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626201628_20180626202628.pkl
1749,367800100,2018-06-26 20:26:28,2018-06-26 20:36:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626202628_20180626203628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626202628_20180626203628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626202628_20180626203628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626202628_20180626203628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626202628_20180626203628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626202628_20180626203628.pkl
1750,367800100,2018-06-26 20:36:28,2018-06-26 20:46:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626203628_20180626204628,0.4,0.4,0.4,83.0,1.21,1.21,1.21,181.3,181.3,181.3,350.0,350.0,350.0,ROGER REVELLE,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626203628_20180626204628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626203628_20180626204628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626203628_20180626204628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626203628_20180626204628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626203628_20180626204628.pkl
1751,367800100,2018-06-26 20:46:28,2018-06-26 20:56:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626204628_20180626205628,17.5,17.5,17.5,299.99,2.27,2.27,2.27,2.0,2.0,2.0,3.0,3.0,3.0,EVER SMART,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626204628_20180626205628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626204628_20180626205628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626204628_20180626205628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626204628_20180626205628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626204628_20180626205628.pkl
1752,367800100,2018-06-26 20:56:28,2018-06-26 21:06:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626205628_20180626210628,0.5,0.5,0.5,83.0,1.22,1.22,1.22,322.1,322.1,322.1,349.0,349.0,349.0,ROGER REVELLE,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626205628_20180626210628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626205628_20180626210628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626205628_20180626210628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626205628_20180626210628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626205628_20180626210628.pkl
1753,367800100,2018-06-26 21:06:28,2018-06-26 21:16:28,"Other Type, all ships of this type",Other purpose,10.0,OS_20180626210628_20180626211628,0.9,0.9,0.9,83.0,1.21,1.21,1.21,147.1,147.1,147.1,350.0,350.0,350.0,ROGER REVELLE,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Spectrograms/OS_20180626210628_20180626211628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Audio/OS_20180626210628_20180626211628.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/Mseed/OS_20180626210628_20180626211628.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSDs/OS_20180626210628_20180626211628.png,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Oregon_Slope/PSD_pickles/OS_20180626210628_20180626211628.pkl
